gender,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,TechSupport,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
0.0229828319505851,0.2938975014348915,-0.71432280908014,-0.0836086726102706,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.0528545142931154,-0.6216545895192542,-0.3887263066978473,0.0312022554180191,0
-0.0225535843797846,-0.3648359574733469,-0.71432280908014,0.1240194377738629,-0.4265089634244933,0.6802777263899514,-0.2797263569043517,-0.7240936552528756,-1.0528545142931154,0.3355995163772106,-0.6209434324043799,0.6104330379535194,1
0.0229828319505851,-0.3648359574733469,0.2379427671803552,-0.0836086726102706,-0.4265089634244933,0.6802777263899514,-0.2797263569043517,0.6928298078879159,0.7391655562610516,0.3355995163772106,0.8120591164801034,0.0705798246170344,0
-0.0225535843797846,-0.3648359574733469,0.2379427671803552,0.1240194377738629,0.6981000367716149,-0.7117061612306523,-0.2797263569043517,0.6928298078879159,0.7391655562610516,0.3355995163772106,0.8120591164801034,0.3880564315735461,0
-0.0225535843797846,0.2938975014348915,0.2379427671803552,-0.0836086726102706,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,0.7391655562610516,0.3355995163772106,-0.3887263066978473,0.0356761930019775,0
0.0229828319505851,0.2938975014348915,0.2379427671803552,-0.0836086726102706,0.6981000367716149,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,0.3355995163772106,0.8120591164801034,0.0475644137469803,1
-0.0225535843797846,0.2938975014348915,0.2379427671803552,-0.0836086726102706,0.6981000367716149,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,0.3355995163772106,-0.3887263066978473,0.0082502637662944,1
-0.0225535843797846,-0.3648359574733469,-0.71432280908014,-0.0836086726102706,-0.4265089634244933,-0.7117061612306523,0.6152663179264759,-0.7240936552528756,-1.0528545142931154,-0.6216545895192542,-0.7020822568349259,0.5174201061983638,0
-0.0225535843797846,-0.3648359574733469,-0.71432280908014,0.1240194377738629,-0.4265089634244933,0.6802777263899514,0.6152663179264759,-0.7240936552528756,-1.0528545142931154,0.3355995163772106,-0.3887263066978473,0.1690525745319949,0
-0.0225535843797846,0.2938975014348915,0.2379427671803552,-0.0836086726102706,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,0.7391655562610516,-0.6216545895192542,-0.3887263066978473,0.0022657957094016,0
0.0229828319505851,0.2938975014348915,0.2379427671803552,0.1240194377738629,0.6981000367716149,-0.7117061612306523,-0.2797263569043517,0.6928298078879159,0.7391655562610516,0.3355995163772106,-0.7020822568349259,0.7940374404003482,1
-0.0225535843797846,-0.3648359574733469,-0.71432280908014,-0.1664088603459432,-0.4265089634244933,-0.7117061612306523,-0.2797263569043517,0.6928298078879159,-2.6739843099466563,-0.6216545895192542,-0.3887263066978473,0.0322861475131018,0
0.0229828319505851,0.2938975014348915,0.2379427671803552,0.1240194377738629,0.6981000367716149,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,0.3355995163772106,0.8120591164801034,0.4653817548674249,0
0.0229828319505851,0.2938975014348915,0.2379427671803552,-0.0836086726102706,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-2.6739843099466563,0.3355995163772106,-0.7020822568349259,0.0501876632324199,0
-0.0225535843797846,0.2938975014348915,0.2379427671803552,0.1240194377738629,0.6981000367716149,-0.7117061612306523,0.6152663179264759,-0.7240936552528756,-2.6739843099466563,0.3355995163772106,-0.7020822568349259,0.8359979014004115,1
-0.0225535843797846,0.2938975014348915,0.2379427671803552,-0.0836086726102706,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,0.7391655562610516,0.3355995163772106,-0.3887263066978473,0.0618452686380434,0
0.0229828319505851,-0.3648359574733469,-0.71432280908014,0.1240194377738629,0.6981000367716149,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,-0.6216545895192542,0.8120591164801034,0.1684241477321864,1
0.0229828319505851,-0.3648359574733469,0.2379427671803552,0.1240194377738629,-0.4265089634244933,-0.7117061612306523,-0.2797263569043517,-0.7240936552528756,-2.6739843099466563,0.3355995163772106,-0.7020822568349259,0.7909010717847897,0
0.0229828319505851,-0.3648359574733469,0.2379427671803552,-0.0836086726102706,0.6981000367716149,-0.7117061612306523,-0.2797263569043517,-0.7240936552528756,-1.0528545142931154,0.3355995163772106,-0.7020822568349259,0.7155417442591193,1
0.0229828319505851,-0.3648359574733469,-0.71432280908014,0.1240194377738629,0.6981000367716149,-0.7117061612306523,0.6152663179264759,0.6928298078879159,-1.0528545142931154,-0.6216545895192542,-0.6209434324043799,0.6743884369468836,0
0.0229828319505851,0.2938975014348915,0.2379427671803552,-0.0836086726102706,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.0528545142931154,-0.6216545895192542,-0.3887263066978473,0.0341483663785896,0
0.0229828319505851,-0.3648359574733469,0.2379427671803552,-0.0836086726102706,0.6981000367716149,0.6802777263899514,-0.2797263569043517,0.6928298078879159,0.7391655562610516,-0.6216545895192542,-0.6209434324043799,0.2981798684339488,1
-0.0225535843797846,0.2938975014348915,0.2379427671803552,0.1240194377738629,-0.4265089634244933,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,0.3355995163772106,-0.6209434324043799,0.258006676314075,0
-0.0225535843797846,0.2938975014348915,0.2379427671803552,0.1240194377738629,0.6981000367716149,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,-0.6216545895192542,0.8120591164801034,0.0097434980887753,1
0.0229828319505851,0.2938975014348915,0.2379427671803552,-0.0836086726102706,-0.4265089634244933,-0.7117061612306523,0.6152663179264759,-0.7240936552528756,-1.0528545142931154,-0.6216545895192542,-0.7020822568349259,0.3507947581133359,0
-0.0225535843797846,-0.3648359574733469,0.2379427671803552,-0.0836086726102706,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-2.6739843099466563,-0.6216545895192542,-0.3887263066978473,0.0557109006105541,0
0.0229828319505851,0.2938975014348915,0.2379427671803552,-0.1664088603459432,-0.4265089634244933,0.6802777263899514,-0.2797263569043517,0.6928298078879159,0.7391655562610516,0.3355995163772106,-0.7020822568349259,0.0264515794268055,0
0.0229828319505851,-0.3648359574733469,-0.71432280908014,-0.0836086726102706,-0.4265089634244933,0.6802777263899514,0.6152663179264759,-0.7240936552528756,-1.0528545142931154,0.3355995163772106,0.8120591164801034,0.2289030204844075,0
0.0229828319505851,0.2938975014348915,0.2379427671803552,-0.0836086726102706,-0.4265089634244933,-0.7117061612306523,0.6152663179264759,0.6928298078879159,0.7391655562610516,0.3355995163772106,0.8120591164801034,0.0362757928843637,0
0.0229828319505851,-0.3648359574733469,-0.71432280908014,0.1240194377738629,0.6981000367716149,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,0.3355995163772106,-0.6209434324043799,0.0305392363173036,1
0.0229828319505851,-0.3648359574733469,-0.71432280908014,0.1240194377738629,0.6981000367716149,-0.7117061612306523,0.6152663179264759,-0.7240936552528756,0.7391655562610516,0.3355995163772106,-0.6209434324043799,0.6142727833541848,0
-0.0225535843797846,0.2938975014348915,0.2379427671803552,-0.0836086726102706,0.6981000367716149,0.6802777263899514,-0.2797263569043517,0.6928298078879159,0.7391655562610516,0.3355995163772106,0.8120591164801034,0.3435246095394034,0
-0.0225535843797846,0.2938975014348915,0.2379427671803552,0.1240194377738629,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-2.6739843099466563,0.3355995163772106,-0.6209434324043799,0.172828900714331,0
-0.0225535843797846,-0.3648359574733469,0.2379427671803552,0.1240194377738629,0.6981000367716149,0.6802777263899514,0.6152663179264759,-0.7240936552528756,0.7391655562610516,0.3355995163772106,-0.7020822568349259,0.3731759768000968,0
-0.0225535843797846,-0.3648359574733469,-0.71432280908014,-0.0836086726102706,0.6981000367716149,-0.7117061612306523,0.6152663179264759,0.6928298078879159,0.7391655562610516,-0.6216545895192542,-0.6209434324043799,0.1814885067080236,0
-0.0225535843797846,0.2938975014348915,0.2379427671803552,0.1240194377738629,0.6981000367716149,0.6802777263899514,-0.2797263569043517,0.6928298078879159,0.7391655562610516,0.3355995163772106,-0.6209434324043799,0.6285075151773719,0
-0.0225535843797846,-0.3648359574733469,-0.71432280908014,-0.0836086726102706,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-2.6739843099466563,-0.6216545895192542,-0.3887263066978473,0.0955727620222659,0
0.0229828319505851,-0.3648359574733469,-0.71432280908014,0.1240194377738629,0.6981000367716149,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,-0.6216545895192542,-0.6209434324043799,0.2261875248632162,0
0.0229828319505851,-0.3648359574733469,-0.71432280908014,0.1240194377738629,0.6981000367716149,0.6802777263899514,-0.2797263569043517,-0.7240936552528756,-2.6739843099466563,0.3355995163772106,-0.6209434324043799,0.8891893294282468,0
0.0229828319505851,0.2938975014348915,0.2379427671803552,0.1240194377738629,0.6981000367716149,0.6802777263899514,0.6152663179264759,-0.7240936552528756,0.7391655562610516,0.3355995163772106,0.8120591164801034,0.6021770088037406,0
0.0229828319505851,-0.3648359574733469,-0.71432280908014,-0.0836086726102706,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-2.6739843099466563,-0.6216545895192542,-0.7020822568349259,0.1394357995722085,0
-0.0225535843797846,-0.3648359574733469,0.2379427671803552,0.1240194377738629,-0.4265089634244933,-0.7117061612306523,-0.2797263569043517,-0.7240936552528756,-2.6739843099466563,0.3355995163772106,-0.6209434324043799,0.554012995174374,0
-0.0225535843797846,-0.3648359574733469,-0.71432280908014,0.1240194377738629,0.6981000367716149,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,0.3355995163772106,0.8120591164801034,0.3111404505070654,1
0.0229828319505851,-0.3648359574733469,-0.71432280908014,0.1240194377738629,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-1.5372067853958655,-2.6739843099466563,-0.6216545895192542,-0.6209434324043799,0.2087703013565947,0
0.0229828319505851,0.2938975014348915,0.2379427671803552,-0.0836086726102706,0.6981000367716149,0.6802777263899514,-0.2797263569043517,0.6928298078879159,0.7391655562610516,0.3355995163772106,0.8120591164801034,0.2731696348782639,1
-0.0225535843797846,-0.3648359574733469,-0.71432280908014,-0.1664088603459432,-0.4265089634244933,-0.7117061612306523,0.6152663179264759,-0.7240936552528756,-2.6739843099466563,-0.6216545895192542,-0.7020822568349259,0.2343397771102744,0
-0.0225535843797846,0.2938975014348915,0.2379427671803552,-0.0836086726102706,0.6981000367716149,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,0.3355995163772106,0.8120591164801034,0.0091381328229047,1
0.0229828319505851,0.2938975014348915,0.2379427671803552,0.1240194377738629,0.6981000367716149,0.6802777263899514,0.6152663179264759,0.6928298078879159,0.7391655562610516,0.3355995163772106,-0.3887263066978473,0.0091727251238116,1
